exerciseId,name,gifUrl,targetMuscles,secondaryMuscles,instructions,imageUrl,workout_type,met,bodyPartMajor,bodyPartMinor,equipmentCategory,equipmentDetail,equipmentOriginalDetail
aaXr7ld,레버 T 바 로우,https://static.exercisedb.dev/media/aaXr7ld.gif,상부 등,이두근 | 전완근,"Step:1 올바른 정렬을 위해 좌석 높이와 발판 위치를 조절합니다. | Step:2 가슴을 패드에 대고 발을 발판에 평평하게 댄 상태로 기구에 앉습니다. | Step:3 손을 어깨너비보다 약간 넓게 벌리고 오버핸드 그립으로 손잡이를 잡습니다. | Step:4 허리를 곧게 펴고 코어를 고정합니다. | Step:5 견갑골을 함께 조이면서 손잡이를 몸통 쪽으로 당깁니다. | Step:6 최대 수축 지점에서 잠시 멈춘 후, 천천히 손잡이를 시작 자세로 되돌립니다. | Step:7 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aaXr7ld.webp,weight,5.0,등,,머신,레버리지 머신,레버리지 머신
aDoFKrE,메디신 볼 체스트 패스,https://static.exercisedb.dev/media/aDoFKrE.gif,대흉근,어깨 | 삼두근,Step:1 발을 어깨너비로 벌리고 서서 메디신 볼을 가슴 높이로 잡습니다. | Step:2 팔을 앞으로 뻗어 힘차게 메디신 볼을 가슴에서 밀어냅니다. | Step:3 공을 놓으면서 팔과 몸통으로 따라가며 체중을 뒷발에서 앞발로 옮깁니다. | Step:4 벽이나 파트너에게서 튕겨 나오는 공을 잡고 즉시 동작을 반복합니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aDoFKrE.webp,weight,5.0,가슴,,기타,메디신볼,메디신볼
AdxxqfF,바벨 스탠딩 리버스 그립 컬 레지스탕스,,이두근,전완근,Step:1 발을 어깨너비로 벌리고 똑바로 서서 손바닥이 위를 향하도록 언더핸드 그립으로 바벨을 잡습니다. | Step:2 팔꿈치를 몸통 가까이에 두고 상완을 고정합니다. | Step:3 숨을 내쉬면서 이두근을 수축하며 바벨을 어깨에 최대한 가깝게 들어 올립니다. | Step:4 이두근을 꽉 조이면서 수축된 자세를 잠시 유지합니다. | Step:5 숨을 들이쉬면서 천천히 바벨을 시작 자세로 되돌립니다. | Step:6 원하는 횟수만큼 반복합니다. 저항 움직임에 집중합니다.,,weight,5.0,팔,상완,바벨,,바벨
ae9UoXQ,덤벨 인클라인 컬,https://static.exercisedb.dev/media/ae9UoXQ.gif,이두근,전완근,Step:1 인클라인 벤치를 45도 각도로 설정하고 각 손에 덤벨을 쥔 채 앉아 손바닥이 앞을 향하도록 합니다. | Step:2 상완을 인클라인 벤치에 대고 팔꿈치가 아래로 늘어지도록 하여 팔을 완전히 뻗습니다. | Step:3 상완을 고정한 상태에서 숨을 내쉬면서 이두근을 수축하며 덤벨을 들어 올립니다. | Step:4 이두근이 완전히 수축되고 덤벨이 어깨 높이에 올 때까지 덤벨을 계속 들어 올립니다. | Step:5 이두근을 꽉 조이면서 수축된 자세를 잠시 유지합니다. | Step:6 숨을 들이쉬면서 천천히 덤벨을 시작 자세로 되돌리기 시작합니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/ae9UoXQ.webp,weight,5.0,팔,상완,덤벨,,덤벨
aee2Fcj,바벨 바이셉스 컬 (암 블래스터 사용),https://static.exercisedb.dev/media/aee2Fcj.gif,이두근,전완근,Step:1 발을 어깨너비로 벌리고 똑바로 서서 손바닥이 위를 향하도록 언더핸드 그립으로 바벨을 잡습니다. | Step:2 팔꿈치를 몸통 가까이에 두고 상완을 암 블래스터에 댑니다. | Step:3 상완을 고정한 상태에서 숨을 내쉬면서 이두근을 수축하며 바벨을 들어 올립니다. | Step:4 이두근이 완전히 수축되고 바가 어깨 높이에 올 때까지 바벨을 계속 들어 올립니다. | Step:5 이두근을 꽉 조이면서 수축된 자세를 잠시 유지합니다. | Step:6 숨을 들이쉬면서 천천히 바벨을 시작 자세로 되돌리기 시작합니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aee2Fcj.webp,weight,5.0,팔,상완,바벨,,바벨
Af0EW2I,머슬업 (수직 바),https://static.exercisedb.dev/media/Af0EW2I.gif,광배근,이두근 | 삼두근 | 전완근,"Step:1 손바닥이 몸에서 멀어지도록 하고 팔을 완전히 뻗은 상태에서 수직 바에 매달려 시작합니다. | Step:2 코어를 고정하고 가슴을 리드하며 몸을 바 쪽으로 당깁니다. | Step:3 몸을 당기면서 약간 뒤로 기울이고 팔꿈치를 옆구리 쪽으로 가져옵니다. | Step:4 가슴이 바에 닿고 팔꿈치가 완전히 구부러질 때까지 계속 당깁니다. | Step:5 상단에서 잠시 멈춘 후, 천천히 시작 자세로 되돌립니다. | Step:6 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/Af0EW2I.webp,weight,3.5,등,,맨몸,,맨몸
afv0ZAS,업라이트 스미스 인클라인 벤치 프레스,,대흉근,어깨 | 삼두근,"Step:1 벤치를 30-45도 경사로 조절합니다. | Step:2 발을 땅에 단단히 고정하고 등을 패드에 평평하게 대고 벤치에 앉습니다. | Step:3 손을 어깨너비보다 약간 넓게 벌리고 오버핸드 그립으로 바벨을 잡습니다. 업라이트 강도로 수행합니다. | Step:4 바벨을 언랙하고 팔꿈치를 살짝 안으로 당기면서 천천히 상부 가슴 쪽으로 내립니다. | Step:5 하단에서 잠시 멈춘 후, 팔을 완전히 뻗어 바벨을 시작 자세로 다시 밀어 올립니다. | Step:6 원하는 횟수만큼 반복합니다.",,weight,5.0,가슴,,스미스 머신,,스미스 머신
aHDy5O5,밴드 Y-레이즈,https://static.exercisedb.dev/media/aHDy5O5.gif,삼각근,승모근 | rhomboids,Step:1 발을 어깨너비로 벌리고 손바닥이 안쪽을 향하도록 허벅지 앞에서 밴드를 잡습니다. | Step:2 팔을 곧게 펴고 몸과 'Y'자 모양을 이루도록 옆으로 들어 올립니다. | Step:3 동작 상단에서 견갑골을 함께 조입니다. | Step:4 팔을 천천히 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aHDy5O5.webp,weight,5.0,어깨,,밴드,,밴드
ainizkb,덤벨 업라이트 로우,https://static.exercisedb.dev/media/ainizkb.gif,삼각근,승모근 | 이두근,"Step:1 발을 어깨너비로 벌리고 서서 각 손에 덤벨을 오버핸드 그립으로 잡습니다. | Step:2 팔을 완전히 뻗은 상태로 덤벨을 허벅지 앞에서 늘어뜨립니다. | Step:3 허리를 곧게 펴고 코어를 고정한 상태에서 숨을 내쉬며 팔꿈치를 리드하여 덤벨을 턱 쪽으로 똑바로 들어 올립니다. | Step:4 상단에서 잠시 멈춘 후, 숨을 들이쉬면서 천천히 덤벨을 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/ainizkb.webp,weight,5.0,어깨,,덤벨,,덤벨
Aj9vWh7,아이솔레이션 어시스티드 시티드 펙토랄리스 메이저 스트레치 위드 스태빌리티 볼,,대흉근,어깨 | 삼두근,"Step:1 발을 땅에 평평하게 대고 허리를 곧게 편 상태로 스태빌리티 볼에 앉습니다. | Step:2 양손으로 스태빌리티 볼을 잡고 팔을 앞으로 쭉 뻗습니다. | Step:3 스태빌리티 볼을 천천히 가슴 쪽으로 내리면서 가슴 근육의 스트레칭을 느낍니다. | Step:4 스트레칭을 몇 초간 유지한 후, 천천히 시작 자세로 돌아갑니다. 아이솔레이션 컨트롤을 강조합니다. | Step:5 원하는 횟수만큼 반복합니다.",,weight,2.5,가슴,,기타,보조 기구,보조 기구
Al3tP0D,메디신 볼 수파인 체스트 스로우,https://static.exercisedb.dev/media/Al3tP0D.gif,삼두근,가슴 | 어깨,Step:1 무릎을 구부리고 발을 땅에 평평하게 댄 상태로 벤치에 등을 대고 눕습니다. | Step:2 양손으로 메디신 볼을 잡고 팔을 가슴 위로 쭉 뻗습니다. | Step:3 팔꿈치를 몸 가까이에 두고 메디신 볼을 가슴 쪽으로 내립니다. | Step:4 팔을 완전히 뻗어 공을 최대한 높이 던지면서 메디신 볼을 폭발적으로 위로 밀어냅니다. | Step:5 메디신 볼을 잡고 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/Al3tP0D.webp,weight,5.0,팔,상완,기타,메디신볼,메디신볼
Am02iPd,덤벨 원 암 플라이 온 엑서사이즈 볼,https://static.exercisedb.dev/media/Am02iPd.gif,대흉근,어깨 | 삼두근,"Step:1 한 손에 덤벨을 쥐고 발을 땅에 평평하게 댄 상태로 엑서사이즈 볼에 앉습니다. | Step:2 발을 앞으로 걷고 상체가 엑서사이즈 볼에 닿을 때까지 몸을 굴립니다. | Step:3 덤벨을 쥔 팔을 가슴 위로 똑바로 뻗고 손바닥이 안쪽을 향하도록 합니다. | Step:4 팔꿈치를 살짝 구부린 상태를 유지하면서 덤벨을 천천히 옆으로 내립니다. | Step:5 잠시 멈춘 후, 가슴 근육을 수축하여 덤벨을 시작 자세로 되돌립니다. | Step:6 원하는 횟수만큼 반복한 후 팔을 바꿉니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/Am02iPd.webp,weight,5.0,가슴,,덤벨,,덤벨
ANbbry2,로워 백 컬,https://static.exercisedb.dev/media/ANbbry2.gif,척추,둔근 | 햄스트링,Step:1 바닥에 배를 대고 엎드려 다리를 뻗고 팔을 옆에 둡니다. | Step:2 둔근과 햄스트링을 사용하여 상체를 천천히 들어 올리고 등을 위로 컬링합니다. | Step:3 맨 위에서 잠시 멈춘 다음 상체를 천천히 시작 위치로 다시 내립니다. | Step:4 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/ANbbry2.webp,weight,3.5,등,,맨몸,,맨몸
AQ0mC4Y,덤벨 풀 캔 레터럴 레이즈,https://static.exercisedb.dev/media/AQ0mC4Y.gif,삼각근,승모근 | rotator cuff,Step:1 발을 어깨너비로 벌리고 서서 각 손에 덤벨을 잡고 손바닥이 몸을 향하도록 합니다. | Step:2 등을 곧게 펴고 코어를 사용합니다. | Step:3 팔꿈치를 살짝 구부린 상태를 유지하면서 팔을 옆으로 들어 올려 바닥과 평행이 될 때까지 올립니다. | Step:4 맨 위에서 잠시 멈춘 다음 팔을 천천히 시작 위치로 다시 내립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/AQ0mC4Y.webp,weight,5.0,어깨,,덤벨,,덤벨
AQIhRjM,라잉 엘보우 투 니,https://static.exercisedb.dev/media/AQIhRjM.gif,복근,고관절 굴곡근 | lower back,Step:1 등을 대고 누워 무릎을 구부리고 발을 바닥에 평평하게 댑니다. | Step:2 손을 머리 뒤에 놓고 팔꿈치를 바깥쪽으로 향하게 합니다. | Step:3 복근을 사용하여 상체를 들어 올리고 오른쪽 팔꿈치를 왼쪽 무릎 쪽으로 가져옵니다. | Step:4 동시에 오른쪽 다리를 똑바로 뻗어 들어 올립니다. | Step:5 잠시 멈춘 다음 시작 위치로 돌아갑니다. | Step:6 이번에는 왼쪽 팔꿈치를 오른쪽 무릎 쪽으로 가져오고 왼쪽 다리를 뻗으면서 동작을 반복합니다. | Step:7 원하는 횟수만큼 번갈아 가며 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/AQIhRjM.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
aqvSOQE,케이블 크로스오버 리버스 플라이,https://static.exercisedb.dev/media/aqvSOQE.gif,삼각근,rhomboids | trapezius,Step:1 각 로우 풀리 케이블에 D-핸들을 부착하고 케이블 크로스오버 머신 중앙에 섭니다. | Step:2 핸들을 잡고 손바닥이 아래를 향하도록 하여 앞으로 한 걸음 나아가 발을 어깨너비로 벌립니다. | Step:3 무릎을 살짝 구부리고 허리를 앞으로 숙여 등을 곧게 펴고 복근을 사용합니다. | Step:4 팔을 옆으로 뻗고 팔꿈치를 살짝 구부린 상태에서 숨을 내쉬며 견갑골을 모아 케이블을 리버스 플라이 동작으로 뒤로 위로 당깁니다. | Step:5 최대 수축 지점에서 잠시 멈춘 다음 숨을 들이쉬며 천천히 시작 위치로 돌아갑니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aqvSOQE.webp,weight,5.0,어깨,,케이블 머신,,케이블
AR0ig3o,플렉션 레그 싯업 (벤트 니),https://static.exercisedb.dev/media/AR0ig3o.gif,복근,고관절 굴곡근,Step:1 등을 대고 누워 무릎을 구부리고 발을 바닥에 평평하게 댑니다. | Step:2 손을 머리 뒤에 놓고 팔꿈치를 바깥쪽으로 향하게 합니다. | Step:3 복근을 사용하여 상체를 천천히 들어 올리고 상체가 45도 각도가 될 때까지 앞으로 컬링합니다. | Step:4 동시에 다리를 들어 올려 무릎을 구부리고 가슴 쪽으로 가져옵니다. | Step:5 맨 위에서 잠시 멈춘 다음 상체와 다리를 천천히 시작 위치로 다시 내립니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/AR0ig3o.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
arsYEd3,밴드 원 암 싱글 레그 스플릿 스쿼트,https://static.exercisedb.dev/media/arsYEd3.gif,대퇴사두근,둔근 | 햄스트링,Step:1 발을 엉덩이 너비로 벌리고 서서 발목 주위에 저항 밴드를 두릅니다. | Step:2 한쪽 다리를 앞으로 뻗고 발등을 뒤쪽 벤치나 계단에 댑니다. | Step:3 균형을 잡기 위해 한 손으로 지지대를 잡습니다. | Step:4 서 있는 다리를 구부리고 무릎이 발가락과 일직선이 되도록 몸을 스쿼트 자세로 내립니다. | Step:5 발뒤꿈치로 밀어 시작 위치로 돌아갑니다. | Step:6 원하는 횟수만큼 반복한 다음 다리를 바꿉니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/arsYEd3.webp,weight,5.0,하체,허벅지,밴드,,밴드
arvaszz,모디파이드 푸시업 투 로워 암스,https://static.exercisedb.dev/media/arvaszz.gif,전완근,삼두근 | 가슴 | 어깨,Step:1 푸시업 자세로 시작하여 손을 어깨 바로 아래에 두고 몸을 일직선으로 만듭니다. | Step:2 팔꿈치를 옆구리에 가깝게 유지하면서 팔꿈치를 구부려 몸을 바닥 쪽으로 내립니다. | Step:3 팔꿈치가 90도 각도가 되면 팔꿈치가 어깨 바로 아래에 있도록 전완을 바닥으로 내립니다. | Step:4 잠시 멈춘 다음 손바닥으로 밀어 전완을 시작 위치로 다시 들어 올립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/arvaszz.webp,weight,3.5,팔,전완,맨몸,,맨몸
aTNKZiC,덤벨 인클라인 원 암 레터럴 레이즈,https://static.exercisedb.dev/media/aTNKZiC.gif,삼각근,trapezius | 삼두근,Step:1 인클라인 벤치에 앉아 한 손에 덤벨을 잡고 허벅지에 댑니다. | Step:2 앞으로 기울여 윗팔을 허벅지 안쪽에 댑니다. | Step:3 팔을 살짝 구부리고 손바닥이 아래를 향하도록 하여 덤벨을 옆으로 들어 올립니다. | Step:4 팔이 바닥과 평행이 될 때까지 계속 들어 올립니다. | Step:5 맨 위에서 잠시 멈춘 다음 덤벨을 천천히 시작 위치로 다시 내립니다. | Step:6 원하는 횟수만큼 반복한 다음 다른 팔로 바꿉니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aTNKZiC.webp,weight,5.0,어깨,,덤벨,,덤벨
aumB2IV,어시스티드 싯업,https://static.exercisedb.dev/media/aumB2IV.gif,복근,고관절 굴곡근,Step:1 벤치 가장자리에 앉거나 누군가 발을 잡아주도록 합니다. | Step:2 등을 대고 누워 무릎을 구부리고 발을 바닥에 평평하게 댑니다. | Step:3 손을 머리 뒤에 놓고 팔꿈치를 바깥쪽으로 향하게 합니다. | Step:4 복근을 사용하여 상체를 천천히 들어 올리고 상체가 45도 각도가 될 때까지 앞으로 컬링합니다. | Step:5 맨 위에서 잠시 멈춘 다음 상체를 천천히 시작 위치로 다시 내립니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aumB2IV.webp,weight,3.5,코어,허리 | 복부,기타,보조 기구,보조 기구
aVs3BR3,케이블 트위스트,https://static.exercisedb.dev/media/aVs3BR3.gif,복근,obliques,Step:1 발을 어깨너비로 벌리고 서서 케이블 머신을 향합니다. | Step:2 양손으로 케이블 핸들을 가슴 앞에서 잡고 팔을 살짝 구부립니다. | Step:3 코어를 사용하고 몸통을 오른쪽으로 비틀어 케이블을 몸을 가로질러 당깁니다. | Step:4 동작 끝에서 잠시 멈추고 복근과 복사근의 수축을 느낍니다. | Step:5 케이블의 당김에 저항하며 천천히 시작 위치로 돌아갑니다. | Step:6 왼쪽으로 동작을 반복합니다. | Step:7 원하는 횟수만큼 번갈아 가며 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/aVs3BR3.webp,weight,5.0,코어,허리 | 복부,케이블 머신,,케이블
AwAIlSo,스퀘어드 리버스 그립 머신 랫 풀다운,,광배근,이두근 | 전완근,Step:1 시트 높이를 조절하고 무릎을 패드 아래에 두고 발을 바닥에 평평하게 댄 상태로 머신에 앉습니다. | Step:2 핸들을 어깨너비보다 약간 넓게 언더핸드 그립으로 잡습니다. | Step:3 가슴을 내밀고 어깨를 뒤로 젖힌 상태로 똑바로 앉아 허리에 약간의 아치를 유지합니다. | Step:4 핸들을 가슴 쪽으로 당기면서 견갑골을 모읍니다. 전체적으로 스퀘어드 자세를 유지합니다. | Step:5 동작 하단에서 잠시 멈춘 다음 핸들을 천천히 시작 위치로 다시 놓습니다. | Step:6 원하는 횟수만큼 반복합니다.,,weight,5.0,등,,머신,레버리지 머신,레버리지 머신
